ID_Venda,Data_Venda,Produto,Categoria,Quantidade,Preço_Unitário,Vendedor,Região
355,2025-09-09,Cadeira Office,Móveis,3,1111.91,João,Sudeste
356,2025-11-22,SSD 1TB,Informática,3,1211.26,João,Sudeste
357,2025-11-30,Impressora,Periféricos,1,142.39,Paula,Sudeste
358,2025-09-03,Fone de Ouvido,Periféricos,2,768.89,Juliana,Nordeste
359,2025-01-10,Impressora,Periféricos,3,883.23,Pedro,Sul
360,2025-06-09,Mesa de Escritório,Móveis,1,617.1,Carlos,Nordeste
361,2025-05-17,Cadeira Office,Móveis,4,1233.31,João,Centro-Oeste
362,2025-12-11,Teclado Mecânico,Informática,2,1016.8,Paula,Centro-Oeste
363,2025-11-05,Teclado Mecânico,Informática,3,1093.66,Paula,Centro-Oeste
364,2025-06-25,Roteador Wi-Fi,Informática,1,296.23,Fernando,Centro-Oeste
365,2025-08-22,Fone de Ouvido,Periféricos,2,879.77,Carlos,Norte
366,2025-12-28,"Monitor 24""",Informática,4,814.87,Juliana,Norte
367,2025-03-23,Cadeira Office,Móveis,1,1304.54,Carlos,Centro-Oeste
368,2025-11-01,Impressora,Periféricos,4,1055.78,Fernando,Sudeste
369,2025-07-20,SSD 1TB,Informática,2,1005.93,Ana,Norte
370,2025-07-17,Impressora,Periféricos,4,1424.57,Paula,Norte
371,2025-10-27,Webcam Full HD,Periféricos,4,217.89,Paula,Nordeste
372,2025-05-28,Roteador Wi-Fi,Informática,3,1444.45,Juliana,Nordeste
373,2025-07-20,Teclado Mecânico,Informática,4,1248.91,Fernando,Sul
374,2025-10-01,Teclado Mecânico,Informática,2,465.31,Pedro,Centro-Oeste
375,2025-06-08,"Monitor 24""",Informática,1,114.05,Pedro,Centro-Oeste
376,2025-05-24,"Monitor 24""",Informática,4,397.14,Paula,Nordeste
377,2025-08-19,SSD 1TB,Informática,1,960.68,Carlos,Centro-Oeste
378,2025-11-04,"Monitor 24""",Informática,1,310.91,Paula,Centro-Oeste
379,2025-11-15,Webcam Full HD,Periféricos,3,799.37,Fernando,Norte
380,2025-12-18,Cadeira Office,Móveis,4,1267.46,Juliana,Norte
381,2025-11-01,"Monitor 24""",Informática,1,648.26,Maria,Sudeste
382,2025-10-21,Impressora,Periféricos,3,277.76,Carlos,Nordeste
383,2025-04-23,Teclado Mecânico,Informática,1,1062.15,Pedro,Nordeste
384,2025-04-15,"Monitor 24""",Informática,1,1177.14,Paula,Sul
385,2025-11-05,Mouse Gamer,Informática,2,405.81,Fernando,Centro-Oeste
386,2025-02-16,Teclado Mecânico,Informática,2,1005.63,Pedro,Norte
387,2025-08-02,Teclado Mecânico,Informática,3,1371.87,Pedro,Centro-Oeste
388,2025-01-23,Webcam Full HD,Periféricos,3,208.13,Ana,Centro-Oeste
389,2025-02-15,Roteador Wi-Fi,Informática,3,1353.61,Paula,Sul
390,2025-07-03,Roteador Wi-Fi,Informática,2,1044.14,Ana,Sudeste
391,2025-09-21,Teclado Mecânico,Informática,3,1470.18,Ana,Centro-Oeste
392,2025-07-03,SSD 1TB,Informática,1,762.12,Fernando,Sul
393,2025-02-19,Teclado Mecânico,Informática,4,751.42,Juliana,Nordeste
394,2025-07-15,Cadeira Office,Móveis,1,519.2,João,Centro-Oeste
395,2025-02-19,Roteador Wi-Fi,Informática,3,305.04,Carlos,Nordeste
396,2025-02-25,SSD 1TB,Informática,2,91.5,Juliana,Centro-Oeste
397,2025-05-30,Cadeira Office,Móveis,1,1432.31,Ana,Norte
398,2025-08-07,Fone de Ouvido,Periféricos,3,320.8,Maria,Sul
399,2025-10-04,Mesa de Escritório,Móveis,3,590.56,Maria,Sudeste
400,2025-12-05,Cadeira Office,Móveis,3,1279.35,João,Norte
401,2025-12-28,Webcam Full HD,Periféricos,4,647.61,Carlos,Sudeste
402,2025-01-12,Roteador Wi-Fi,Informática,3,768.8,João,Nordeste
403,2025-12-15,SSD 1TB,Informática,3,473.47,Pedro,Sul
404,2025-01-04,Cadeira Office,Móveis,2,1429.8,Maria,Sudeste
405,2025-03-03,Cadeira Office,Móveis,2,744.42,Paula,Nordeste
406,2025-07-30,Impressora,Periféricos,3,449.61,Maria,Sudeste
407,2025-03-23,Webcam Full HD,Periféricos,2,1496.71,Maria,Sudeste
408,2025-10-28,Impressora,Periféricos,1,438.97,Paula,Sul
409,2025-07-04,SSD 1TB,Informática,2,71.72,Maria,Centro-Oeste
410,2025-11-08,Cadeira Office,Móveis,4,151.41,Pedro,Sul
411,2025-05-09,Mesa de Escritório,Móveis,3,1268.68,Fernando,Nordeste
412,2025-09-09,Roteador Wi-Fi,Informática,2,1180.67,João,Norte
413,2025-12-08,Webcam Full HD,Periféricos,4,1204.79,Carlos,Nordeste
414,2025-10-20,Impressora,Periféricos,3,777.39,Maria,Sul
415,2025-08-01,Mouse Gamer,Informática,2,322.08,Juliana,Nordeste
416,2025-07-22,"Monitor 24""",Informática,2,522.24,Juliana,Norte
417,2025-01-09,Mouse Gamer,Informática,1,1008.39,Pedro,Nordeste
418,2025-11-20,Mesa de Escritório,Móveis,2,600.54,Pedro,Norte
419,2025-12-28,Webcam Full HD,Periféricos,3,1292.14,Carlos,Sudeste
420,2025-05-18,Mesa de Escritório,Móveis,1,386.97,Maria,Norte
421,2025-05-03,Cadeira Office,Móveis,1,1330.06,Pedro,Centro-Oeste
422,2025-04-10,Teclado Mecânico,Informática,2,473.26,Maria,Norte
423,2025-12-10,Impressora,Periféricos,2,355.41,Fernando,Norte
424,2025-02-18,Mouse Gamer,Informática,3,1377.6,Juliana,Sul
425,2025-11-09,Mesa de Escritório,Móveis,3,565.88,Paula,Sudeste
426,2025-04-07,Mouse Gamer,Informática,4,700.71,Juliana,Nordeste
427,2025-01-11,Mesa de Escritório,Móveis,2,107.25,Paula,Sudeste
428,2025-12-26,Impressora,Periféricos,3,582.68,Fernando,Centro-Oeste
429,2025-04-07,Cadeira Office,Móveis,2,74.36,João,Centro-Oeste
430,2025-12-09,Teclado Mecânico,Informática,4,1040.29,Maria,Norte
431,2025-07-03,Mesa de Escritório,Móveis,3,1077.28,João,Sudeste
432,2025-01-24,Mesa de Escritório,Móveis,4,67.82,Juliana,Centro-Oeste
433,2025-08-12,"Monitor 24""",Informática,4,572.37,Juliana,Norte
434,2025-10-05,Mesa de Escritório,Móveis,3,1473.36,Pedro,Sul
435,2025-04-15,Cadeira Office,Móveis,1,1084.3,Juliana,Sul
436,2025-10-19,Mesa de Escritório,Móveis,1,239.65,Paula,Nordeste
437,2025-01-27,Teclado Mecânico,Informática,2,1406.01,Pedro,Nordeste
438,2025-12-24,Teclado Mecânico,Informática,4,651.62,Ana,Centro-Oeste
439,2025-05-21,SSD 1TB,Informática,3,517.85,Paula,Sul
440,2025-12-05,"Monitor 24""",Informática,3,414.61,Ana,Nordeste
441,2025-10-28,"Monitor 24""",Informática,2,694.81,Maria,Sul
442,2025-07-22,"Monitor 24""",Informática,2,249.2,Maria,Norte
443,2025-02-25,Mesa de Escritório,Móveis,4,302.44,Paula,Norte
444,2025-04-07,Mesa de Escritório,Móveis,1,643.38,Carlos,Sudeste
445,2025-11-16,Cadeira Office,Móveis,2,579.04,João,Norte
446,2025-06-01,SSD 1TB,Informática,3,511.86,Juliana,Centro-Oeste
447,2025-08-07,Impressora,Periféricos,4,334.77,Maria,Centro-Oeste
448,2025-05-10,Mesa de Escritório,Móveis,3,1291.45,Carlos,Sul
449,2025-08-22,Roteador Wi-Fi,Informática,1,1078.07,Paula,Sudeste
450,2025-02-21,Fone de Ouvido,Periféricos,4,1260.76,Carlos,Sudeste
451,2025-09-20,Fone de Ouvido,Periféricos,4,208.26,Fernando,Norte
452,2025-05-22,Mouse Gamer,Informática,2,147.77,Paula,Sul
453,2025-06-02,Fone de Ouvido,Periféricos,4,797.96,Pedro,Centro-Oeste
454,2025-07-10,Teclado Mecânico,Informática,2,1002.47,Paula,Sudeste
455,2025-06-11,"Monitor 24""",Informática,3,56.26,Pedro,Norte
456,2025-10-25,Teclado Mecânico,Informática,3,1247.26,Pedro,Sul
457,2025-01-01,Roteador Wi-Fi,Informática,3,1140.98,Carlos,Nordeste
458,2025-05-25,Roteador Wi-Fi,Informática,1,509.23,Fernando,Sudeste
459,2025-10-07,Mouse Gamer,Informática,1,1190.14,Maria,Sul
460,2025-01-29,SSD 1TB,Informática,3,696.86,Maria,Nordeste
461,2025-12-27,Cadeira Office,Móveis,3,1147.63,Ana,Nordeste
462,2025-12-19,Teclado Mecânico,Informática,4,714.5,Pedro,Sul
463,2025-04-11,Fone de Ouvido,Periféricos,2,1410.69,Fernando,Sudeste
464,2025-06-28,Mouse Gamer,Informática,1,1257.01,Carlos,Centro-Oeste
465,2025-12-15,Roteador Wi-Fi,Informática,1,712.77,Paula,Norte
466,2025-01-17,Roteador Wi-Fi,Informática,3,895.23,Pedro,Centro-Oeste
467,2025-07-08,Mesa de Escritório,Móveis,4,607.8,Ana,Centro-Oeste
468,2025-02-16,Cadeira Office,Móveis,2,765.86,Ana,Centro-Oeste
469,2025-01-20,Teclado Mecânico,Informática,4,601.59,Maria,Centro-Oeste
470,2025-07-15,Fone de Ouvido,Periféricos,1,1275.83,Pedro,Sudeste
471,2025-07-27,Mouse Gamer,Informática,3,240.07,Carlos,Nordeste
472,2025-05-16,Cadeira Office,Móveis,1,174.86,Paula,Norte
473,2025-06-07,Cadeira Office,Móveis,2,567.11,Carlos,Sudeste
474,2025-06-09,"Monitor 24""",Informática,2,1189.0,João,Sul
475,2025-06-27,Teclado Mecânico,Informática,4,1160.34,Pedro,Centro-Oeste
476,2025-08-01,"Monitor 24""",Informática,2,1146.08,Paula,Sul
477,2025-09-11,Mouse Gamer,Informática,2,674.88,Paula,Sul
478,2025-05-14,Cadeira Office,Móveis,1,1366.82,Carlos,Norte
479,2025-08-11,Cadeira Office,Móveis,2,336.5,Juliana,Norte
480,2025-09-02,Impressora,Periféricos,1,1368.27,Juliana,Centro-Oeste
481,2025-05-26,Cadeira Office,Móveis,3,1412.76,Maria,Nordeste
482,2025-10-12,Teclado Mecânico,Informática,1,1448.96,Ana,Nordeste
483,2025-08-28,Roteador Wi-Fi,Informática,3,72.19,Carlos,Nordeste
484,2025-05-02,Mesa de Escritório,Móveis,4,607.34,João,Norte
485,2025-01-27,Mesa de Escritório,Móveis,1,471.1,Carlos,Sudeste
486,2025-07-13,Impressora,Periféricos,1,1318.72,João,Centro-Oeste
487,2025-01-20,SSD 1TB,Informática,4,830.38,Pedro,Sul
488,2025-02-12,Cadeira Office,Móveis,1,1175.98,Carlos,Centro-Oeste
489,2025-10-22,Impressora,Periféricos,4,1201.61,Juliana,Nordeste
490,2025-04-16,Fone de Ouvido,Periféricos,1,1428.68,Maria,Norte
491,2025-03-09,Impressora,Periféricos,4,137.08,Pedro,Nordeste
492,2025-01-19,Roteador Wi-Fi,Informática,3,1245.95,João,Norte
493,2025-08-31,"Monitor 24""",Informática,4,655.29,Juliana,Norte
494,2025-03-22,Fone de Ouvido,Periféricos,2,1452.08,Pedro,Sudeste
495,2025-09-27,"Monitor 24""",Informática,1,1471.34,Pedro,Nordeste
496,2025-06-19,SSD 1TB,Informática,2,424.82,Pedro,Sudeste
497,2025-03-29,Mouse Gamer,Informática,2,1067.27,Pedro,Sudeste
498,2025-09-29,Mesa de Escritório,Móveis,4,1485.02,Carlos,Centro-Oeste
499,2025-07-10,SSD 1TB,Informática,4,1164.66,Carlos,Sudeste
500,2025-07-24,Mouse Gamer,Informática,4,724.77,Pedro,Norte
501,2025-08-10,Teclado Mecânico,Informática,4,266.09,Juliana,Norte
502,2025-06-11,Impressora,Periféricos,2,1017.59,Carlos,Centro-Oeste
503,2025-07-22,Webcam Full HD,Periféricos,4,189.19,Juliana,Norte
504,2025-12-18,Roteador Wi-Fi,Informática,2,665.8,Paula,Norte
505,2025-11-19,Webcam Full HD,Periféricos,2,1107.23,Juliana,Sudeste
506,2025-03-24,Cadeira Office,Móveis,1,1308.74,Paula,Sul
507,2025-02-27,Webcam Full HD,Periféricos,4,1293.62,Juliana,Sul
508,2025-08-25,Teclado Mecânico,Informática,4,762.06,Pedro,Sudeste
509,2025-03-11,Teclado Mecânico,Informática,2,962.45,Pedro,Nordeste
510,2025-11-01,Mesa de Escritório,Móveis,4,56.42,Maria,Norte
511,2025-05-03,Mesa de Escritório,Móveis,2,1471.99,Juliana,Sul
512,2025-06-20,Cadeira Office,Móveis,2,479.21,Pedro,Nordeste
513,2025-06-26,SSD 1TB,Informática,4,1460.05,João,Sudeste
514,2025-10-15,Roteador Wi-Fi,Informática,1,734.98,Carlos,Centro-Oeste
515,2025-01-07,"Monitor 24""",Informática,2,284.77,Fernando,Sudeste
516,2025-11-28,SSD 1TB,Informática,3,1127.97,Maria,Centro-Oeste
517,2025-12-30,Roteador Wi-Fi,Informática,4,474.18,Juliana,Centro-Oeste
518,2025-10-14,Mesa de Escritório,Móveis,2,1016.46,Carlos,Sul
519,2025-08-27,Fone de Ouvido,Periféricos,1,208.53,Paula,Sudeste
520,2025-04-13,Cadeira Office,Móveis,2,1145.83,Juliana,Sul
521,2025-04-12,Teclado Mecânico,Informática,4,947.8,Juliana,Nordeste
522,2025-06-06,"Monitor 24""",Informática,1,626.68,Fernando,Sudeste
523,2025-07-03,Webcam Full HD,Periféricos,1,1120.66,Carlos,Norte
524,2025-09-20,Teclado Mecânico,Informática,1,195.1,Pedro,Sudeste
525,2025-01-17,Fone de Ouvido,Periféricos,3,425.69,Pedro,Norte
526,2025-03-03,Webcam Full HD,Periféricos,3,216.78,Fernando,Nordeste
527,2025-12-05,Impressora,Periféricos,4,441.93,Juliana,Nordeste
528,2025-12-13,"Monitor 24""",Informática,1,1091.66,Carlos,Nordeste
529,2025-12-06,Roteador Wi-Fi,Informática,2,69.65,Maria,Nordeste
530,2025-02-23,Mouse Gamer,Informática,4,902.76,João,Centro-Oeste
531,2025-07-22,Roteador Wi-Fi,Informática,1,701.04,Paula,Norte
532,2025-02-25,Impressora,Periféricos,2,657.72,Juliana,Norte
533,2025-09-23,Teclado Mecânico,Informática,1,1407.46,Juliana,Nordeste
534,2025-06-26,SSD 1TB,Informática,3,424.83,Juliana,Norte
535,2025-09-28,Webcam Full HD,Periféricos,1,1379.88,Ana,Norte
536,2025-06-15,Roteador Wi-Fi,Informática,1,1434.49,Ana,Nordeste
537,2025-10-02,Roteador Wi-Fi,Informática,2,313.6,Carlos,Sudeste
538,2025-05-07,Roteador Wi-Fi,Informática,1,963.71,Fernando,Centro-Oeste
539,2025-05-09,Mesa de Escritório,Móveis,2,618.5,Ana,Sudeste
540,2025-09-04,Teclado Mecânico,Informática,3,1460.07,Carlos,Sudeste
541,2025-02-02,"Monitor 24""",Informática,1,986.04,Paula,Nordeste
542,2025-06-05,Roteador Wi-Fi,Informática,3,1469.28,Ana,Sudeste
543,2025-12-31,Webcam Full HD,Periféricos,2,384.45,Fernando,Norte
544,2025-03-05,Mouse Gamer,Informática,4,1078.87,Fernando,Sudeste
545,2025-10-24,Roteador Wi-Fi,Informática,4,1448.1,Paula,Sudeste
546,2025-08-28,Teclado Mecânico,Informática,4,171.88,Paula,Nordeste
547,2025-02-27,Mesa de Escritório,Móveis,3,76.31,Ana,Sul
548,2025-04-18,Teclado Mecânico,Informática,1,1348.2,João,Norte
549,2025-06-29,Mesa de Escritório,Móveis,1,339.78,Pedro,Sul
550,2025-08-14,"Monitor 24""",Informática,2,1023.12,Juliana,Centro-Oeste
551,2025-01-09,Roteador Wi-Fi,Informática,4,721.46,Carlos,Centro-Oeste
552,2025-04-12,Mouse Gamer,Informática,3,1126.74,Fernando,Centro-Oeste
553,2025-04-24,Cadeira Office,Móveis,4,813.13,Maria,Norte
554,2025-09-27,Impressora,Periféricos,1,1162.04,Fernando,Sudeste
555,2025-11-05,Mouse Gamer,Informática,4,1344.29,Fernando,Centro-Oeste
556,2025-01-03,Cadeira Office,Móveis,3,1406.52,Juliana,Nordeste
557,2025-06-24,Cadeira Office,Móveis,3,1000.07,Paula,Norte
558,2025-09-11,Webcam Full HD,Periféricos,4,1147.41,Pedro,Nordeste
559,2025-06-27,Impressora,Periféricos,4,1381.57,Pedro,Centro-Oeste
560,2025-05-16,"Monitor 24""",Informática,1,1433.19,Pedro,Norte
561,2025-07-12,SSD 1TB,Informática,2,484.55,João,Sul
562,2025-12-26,"Monitor 24""",Informática,4,79.83,Maria,Sul
563,2025-01-04,SSD 1TB,Informática,1,1420.72,Pedro,Centro-Oeste
564,2025-06-04,Mouse Gamer,Informática,2,75.65,Maria,Norte
565,2025-06-13,Webcam Full HD,Periféricos,3,366.41,Paula,Sul
566,2025-07-26,Mouse Gamer,Informática,2,651.53,Juliana,Centro-Oeste
567,2025-06-05,Webcam Full HD,Periféricos,3,657.74,Fernando,Sul
568,2025-05-01,SSD 1TB,Informática,3,167.42,Ana,Sudeste
569,2025-12-30,Mouse Gamer,Informática,4,1265.16,Juliana,Centro-Oeste
570,2025-06-27,Impressora,Periféricos,4,1269.89,Pedro,Sudeste
571,2025-08-21,Mesa de Escritório,Móveis,2,1397.92,Ana,Nordeste
572,2025-10-05,Cadeira Office,Móveis,1,264.32,Juliana,Sudeste
573,2025-09-06,Fone de Ouvido,Periféricos,2,757.56,Juliana,Nordeste
574,2025-10-13,Mesa de Escritório,Móveis,4,1034.16,João,Sudeste
575,2025-05-25,SSD 1TB,Informática,4,949.32,João,Sul
576,2025-11-04,Teclado Mecânico,Informática,4,790.86,Carlos,Sudeste
577,2025-06-29,Cadeira Office,Móveis,3,314.77,João,Sul
578,2025-04-07,Mesa de Escritório,Móveis,3,1060.43,Carlos,Centro-Oeste
579,2025-06-20,SSD 1TB,Informática,4,406.71,Maria,Nordeste
580,2025-01-03,Webcam Full HD,Periféricos,2,679.87,Paula,Sudeste
581,2025-03-02,Webcam Full HD,Periféricos,1,154.13,João,Sudeste
582,2025-02-06,Webcam Full HD,Periféricos,2,1431.3,Ana,Norte
583,2025-06-21,Mouse Gamer,Informática,2,685.92,Juliana,Sudeste
584,2025-09-30,Mesa de Escritório,Móveis,1,631.67,Juliana,Centro-Oeste
585,2025-03-06,Roteador Wi-Fi,Informática,3,889.17,João,Nordeste
586,2025-01-08,"Monitor 24""",Informática,3,936.82,Ana,Nordeste
587,2025-11-20,Mouse Gamer,Informática,3,605.52,Pedro,Nordeste
588,2025-08-07,Fone de Ouvido,Periféricos,1,240.56,João,Nordeste
589,2025-09-25,Mouse Gamer,Informática,3,1273.31,Maria,Centro-Oeste
590,2025-05-20,Teclado Mecânico,Informática,1,1297.35,Carlos,Nordeste
591,2025-04-18,"Monitor 24""",Informática,4,456.43,Juliana,Sul
592,2025-07-11,Teclado Mecânico,Informática,4,537.15,Carlos,Centro-Oeste
593,2025-03-30,Webcam Full HD,Periféricos,1,408.94,Carlos,Centro-Oeste
594,2025-12-18,Teclado Mecânico,Informática,3,1315.38,Juliana,Sudeste
595,2025-05-26,Teclado Mecânico,Informática,4,195.65,Maria,Centro-Oeste
596,2025-09-01,Impressora,Periféricos,4,971.96,Maria,Sudeste
597,2025-08-08,Impressora,Periféricos,4,1018.56,Carlos,Norte
598,2025-06-24,Webcam Full HD,Periféricos,3,1104.25,Maria,Norte
599,2025-05-24,Impressora,Periféricos,1,166.92,Paula,Centro-Oeste
600,2025-02-03,Impressora,Periféricos,4,311.99,Juliana,Norte
601,2025-06-12,Mouse Gamer,Informática,1,423.85,Paula,Centro-Oeste
602,2025-06-28,Fone de Ouvido,Periféricos,4,1352.9,Carlos,Centro-Oeste
603,2025-04-01,"Monitor 24""",Informática,3,444.06,Ana,Sul
604,2025-12-09,Mesa de Escritório,Móveis,3,607.8,Ana,Norte
605,2025-09-10,SSD 1TB,Informática,1,1132.77,Carlos,Norte
606,2025-02-22,"Monitor 24""",Informática,3,564.16,João,Centro-Oeste
607,2025-05-30,"Monitor 24""",Informática,3,507.56,Juliana,Sul
608,2025-11-25,Teclado Mecânico,Informática,1,905.59,Ana,Norte
609,2025-01-15,"Monitor 24""",Informática,2,156.67,Ana,Norte
610,2025-12-18,Roteador Wi-Fi,Informática,1,420.02,Fernando,Centro-Oeste
611,2025-07-14,Webcam Full HD,Periféricos,4,809.16,Carlos,Sudeste
612,2025-12-24,Fone de Ouvido,Periféricos,4,1244.73,Carlos,Sul
613,2025-11-18,Mesa de Escritório,Móveis,4,585.26,Carlos,Centro-Oeste
614,2025-07-10,Mouse Gamer,Informática,2,908.15,Fernando,Sul
615,2025-08-06,SSD 1TB,Informática,1,961.86,Carlos,Sul
616,2025-11-29,Webcam Full HD,Periféricos,3,975.44,Ana,Centro-Oeste
617,2025-08-03,Mouse Gamer,Informática,4,943.06,Fernando,Sudeste
618,2025-04-28,"Monitor 24""",Informática,2,279.71,João,Sudeste
619,2025-02-24,SSD 1TB,Informática,1,1150.83,Ana,Sudeste
620,2025-12-29,Teclado Mecânico,Informática,3,1341.62,Fernando,Norte
621,2025-05-20,Fone de Ouvido,Periféricos,3,514.62,João,Centro-Oeste
622,2025-05-29,Cadeira Office,Móveis,2,353.44,Fernando,Centro-Oeste
623,2025-01-23,SSD 1TB,Informática,2,1380.14,Ana,Sul
624,2025-01-20,Teclado Mecânico,Informática,3,600.79,Fernando,Sudeste
625,2025-09-11,Roteador Wi-Fi,Informática,1,835.41,Maria,Centro-Oeste
626,2025-11-03,Webcam Full HD,Periféricos,1,417.11,Fernando,Sudeste
627,2025-03-02,Cadeira Office,Móveis,3,1417.17,Carlos,Nordeste
628,2025-12-16,SSD 1TB,Informática,4,166.79,Juliana,Sudeste
629,2025-04-03,Teclado Mecânico,Informática,1,652.93,João,Sudeste
630,2025-07-19,Mesa de Escritório,Móveis,1,335.84,João,Sul
631,2025-10-06,Webcam Full HD,Periféricos,2,690.24,Juliana,Sudeste
632,2025-11-26,Mouse Gamer,Informática,1,956.7,Juliana,Nordeste
633,2025-04-03,Mouse Gamer,Informática,2,987.67,Pedro,Sul
634,2025-07-03,SSD 1TB,Informática,2,1121.1,Juliana,Sul
635,2025-12-28,"Monitor 24""",Informática,4,293.1,Fernando,Sudeste
636,2025-10-26,Mesa de Escritório,Móveis,3,1139.83,Pedro,Sul
637,2025-09-25,"Monitor 24""",Informática,3,1157.62,Pedro,Nordeste
638,2025-11-16,Fone de Ouvido,Periféricos,4,563.48,Paula,Sudeste
639,2025-11-17,Mouse Gamer,Informática,2,1448.41,Juliana,Nordeste
640,2025-07-06,Webcam Full HD,Periféricos,2,400.51,Juliana,Centro-Oeste
641,2025-03-28,Roteador Wi-Fi,Informática,4,636.69,Fernando,Norte
642,2025-03-15,Impressora,Periféricos,4,1496.24,Fernando,Sul
643,2025-04-16,Roteador Wi-Fi,Informática,4,953.63,João,Sudeste
644,2025-09-08,Fone de Ouvido,Periféricos,4,937.07,Maria,Norte
645,2025-02-24,Impressora,Periféricos,1,519.08,Juliana,Centro-Oeste
646,2025-04-22,Impressora,Periféricos,2,1322.01,João,Norte
647,2025-06-26,Fone de Ouvido,Periféricos,1,661.95,Paula,Norte
648,2025-10-27,Impressora,Periféricos,2,672.86,Fernando,Norte
649,2025-10-19,Cadeira Office,Móveis,3,1291.08,Pedro,Norte
650,2025-06-29,SSD 1TB,Informática,2,708.54,Ana,Centro-Oeste
651,2025-09-09,Roteador Wi-Fi,Informática,2,482.57,Maria,Sul
652,2025-10-05,Mouse Gamer,Informática,3,122.52,João,Nordeste
653,2025-09-27,SSD 1TB,Informática,1,926.1,Carlos,Sul
654,2025-03-09,Teclado Mecânico,Informática,1,1097.17,João,Centro-Oeste
655,2025-10-14,"Monitor 24""",Informática,2,619.41,João,Norte
656,2025-03-05,Mesa de Escritório,Móveis,2,1177.58,João,Sudeste
657,2025-05-09,Teclado Mecânico,Informática,4,1069.16,Pedro,Sudeste
658,2025-01-31,Roteador Wi-Fi,Informática,1,511.89,João,Norte
659,2025-01-31,Impressora,Periféricos,1,763.1,Ana,Nordeste
660,2025-05-23,Impressora,Periféricos,3,1374.35,Pedro,Nordeste
661,2025-03-16,Impressora,Periféricos,1,452.15,Juliana,Nordeste
662,2025-07-03,Fone de Ouvido,Periféricos,3,958.1,Juliana,Centro-Oeste
663,2025-07-26,Fone de Ouvido,Periféricos,2,496.0,Maria,Centro-Oeste
664,2025-08-27,Teclado Mecânico,Informática,1,672.19,Maria,Sudeste
665,2025-06-14,SSD 1TB,Informática,3,622.94,Carlos,Sudeste
666,2025-10-11,Teclado Mecânico,Informática,2,738.22,Juliana,Centro-Oeste
667,2025-09-18,Fone de Ouvido,Periféricos,4,933.12,Maria,Nordeste
668,2025-05-24,Cadeira Office,Móveis,3,928.19,Maria,Nordeste
669,2025-06-06,Mesa de Escritório,Móveis,3,1234.41,Paula,Sul
670,2025-01-15,Fone de Ouvido,Periféricos,2,871.66,Juliana,Nordeste
671,2025-03-07,Cadeira Office,Móveis,1,1092.42,Paula,Nordeste
672,2025-12-31,Roteador Wi-Fi,Informática,2,1420.1,Pedro,Centro-Oeste
673,2025-02-10,Webcam Full HD,Periféricos,1,99.82,Paula,Sul
674,2025-05-16,Mouse Gamer,Informática,1,716.88,Carlos,Nordeste
675,2025-03-05,Impressora,Periféricos,2,331.44,Ana,Sul
676,2025-02-05,Cadeira Office,Móveis,3,1054.17,Pedro,Nordeste
677,2025-12-08,Teclado Mecânico,Informática,2,1144.37,Ana,Sul
678,2025-11-09,Roteador Wi-Fi,Informática,2,1469.8,Ana,Sul
679,2025-06-24,"Monitor 24""",Informática,3,313.68,Fernando,Sul
680,2025-10-29,Mesa de Escritório,Móveis,2,1361.22,Paula,Sudeste
681,2025-03-11,Webcam Full HD,Periféricos,3,163.75,Pedro,Centro-Oeste
682,2025-02-27,SSD 1TB,Informática,2,1253.15,Juliana,Norte
683,2025-12-24,Impressora,Periféricos,2,234.78,Fernando,Nordeste
684,2025-08-21,Teclado Mecânico,Informática,2,1137.08,João,Sudeste
685,2025-10-19,Teclado Mecânico,Informática,3,798.23,Ana,Nordeste
686,2025-01-07,Fone de Ouvido,Periféricos,4,718.3,Paula,Nordeste
687,2025-12-30,Roteador Wi-Fi,Informática,4,323.51,Ana,Norte
688,2025-04-11,Cadeira Office,Móveis,3,277.35,Fernando,Centro-Oeste
689,2025-05-13,Webcam Full HD,Periféricos,4,1125.02,Ana,Norte
